"COUNTRY","Country","ISC11_LEVEL_CAT","Education level and programe orientation","INDICATOR","Indicator","EXPENDITURE_TYPE","Type of expenditure","REF_SECTOR","Source of funds","COUNTERPART_SECTOR","Institution type","YEAR","Year","Value","Flag Codes","Flags"
"CHE","Switzerland","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",3.833,,
"CHE","Switzerland","L5T8_NORD","All tertiary excluding R&D activities","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2.183,,
"CHE","Switzerland","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2.604,,
"CHE","Switzerland","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",14.806,,
"TUR","Turkey","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",0.384,,
"TUR","Turkey","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",3.029,,
"TUR","Turkey","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2.313,,
"TUR","Turkey","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2.246,,
"TUR","Turkey","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",,"z","Not applicable"
"TUR","Turkey","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",,"x","Data included in another category"
"TUR","Turkey","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",,"x","Data included in another category"
"TUR","Turkey","L5T8","Total tertiary education (ISCED2011 levels 5 to 8)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",3.904,,
"TUR","Turkey","L5T8_NORD","All tertiary excluding R&D activities","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",3.191,,
"TUR","Turkey","L3T4","Upper secondary and post-secondary non-tertiary education","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2.246,,
"TUR","Turkey","T","All ISCED levels","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",11.875,,
"GBR","United Kingdom","L0","Early childhood education  (ISCED2011 level 0)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",0.514,,
"GBR","United Kingdom","L1","Primary education (ISCED2011 level 1)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",4.167,,
"GBR","United Kingdom","L2","Lower secondary education (ISCED2011 level 2)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",2.168,,
"GBR","United Kingdom","L3","Upper secondary education (ISCED2011 level 3)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",3.15,,
"GBR","United Kingdom","L4","Post-secondary non-tertiary education  (ISCED2011 level 4)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",,"z","Not applicable"
"GBR","United Kingdom","L5","Short-cycle tertiary education (ISCED2011 level 5)","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",0.028,,
"GBR","United Kingdom","L6T8","ISCED2011 levels 6 to 8","FIN_EDU_T_EXP","Public expenditure on education as percentage of total government expenditure","T","All expenditure types","S13","General government","INST_T","All public and private educational institutions","2014","2014",1.069,,
